rgn_id,km2,type
1,4.496594375,zoned_w_no_take
2,10.17412956,zoned_w_no_take
3,1.188221,zoned_w_no_take
4,0.767292099,zoned_w_no_take
1,789.1523129,multiple_use
2,1621.022272,multiple_use
3,377.7139275,multiple_use
4,150.6359116,multiple_use
