GeoID, GeoName, Year, OceanSectorId, OceanSector, Establishments, Employment, Wages, GDP
"15003","Honolulu, HI","2012","2","Living Resources","99","359","9010000","22287000"
"15003","Honolulu, HI","2012","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15003","Honolulu, HI","2012","4","Ship and Boat Building","25","4460","397622000","54833000"
"15003","Honolulu, HI","2012","5","Tourism and Recreation","2235","40308","773008000","1418317000"
"15003","Honolulu, HI","2012","6","Marine Transportation","72","1891","144455000","287420000"
"15003","Honolulu, HI","2012","9","All Ocean Sectors","2460","47541","1372141000","1882107000"
"15005","Kalawao, HI","2012","1","Marine Construction","0","0","0","0"
"15005","Kalawao, HI","2012","2","Living Resources","0","0","0","0"
"15005","Kalawao, HI","2012","3","Offshore Mineral Extraction","0","0","0","0"
"15005","Kalawao, HI","2012","4","Ship and Boat Building","0","0","0","0"
"15005","Kalawao, HI","2012","5","Tourism and Recreation","0","0","0","0"
"15005","Kalawao, HI","2012","6","Marine Transportation","0","0","0","0"
"15005","Kalawao, HI","2012","9","All Ocean Sectors","0","0","0","0"
"15007","Kauai, HI","2012","1","Marine Construction","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2012","2","Living Resources","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2012","3","Offshore Mineral Extraction","0","0","0","0"
"15007","Kauai, HI","2012","4","Ship and Boat Building","0","0","0","0"
"15007","Kauai, HI","2012","5","Tourism and Recreation","291","3227","69135000","132424000"
"15007","Kauai, HI","2012","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2012","9","All Ocean Sectors","306","3227","69135000","132424000"
"15009","Maui, HI","2012","1","Marine Construction","4","79","7999000","16524000"
"15009","Maui, HI","2012","2","Living Resources","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2012","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2012","4","Ship and Boat Building","0","0","0","0"
"15009","Maui, HI","2012","5","Tourism and Recreation","630","20592","712793000","1536119000"
"15009","Maui, HI","2012","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2012","9","All Ocean Sectors","647","20671","720792000","1552643000"
"15001","Hawaii, HI","2011","1","Marine Construction","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2011","2","Living Resources","15","73","3377000","8848000"
"15001","Hawaii, HI","2011","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2011","4","Ship and Boat Building","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2011","5","Tourism and Recreation","532","10817","313673000","676532000"
"15001","Hawaii, HI","2011","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2011","9","All Ocean Sectors","562","10890","317050000","685380000"
"15003","Honolulu, HI","2011","1","Marine Construction","21","512","43835000","89827000"
"15003","Honolulu, HI","2011","2","Living Resources","103","476","14163000","41225000"
"15003","Honolulu, HI","2011","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15003","Honolulu, HI","2011","4","Ship and Boat Building","25","4328","383099000","66959000"
"15003","Honolulu, HI","2011","5","Tourism and Recreation","2188","39901","744939000","1349611000"
"15003","Honolulu, HI","2011","6","Marine Transportation","68","1961","140810000","279824000"
"15003","Honolulu, HI","2011","9","All Ocean Sectors","2410","47178","1326845000","1827445000"
"15005","Kalawao, HI","2011","1","Marine Construction","0","0","0","0"
"15005","Kalawao, HI","2011","2","Living Resources","0","0","0","0"
"15005","Kalawao, HI","2011","3","Offshore Mineral Extraction","0","0","0","0"
"15005","Kalawao, HI","2011","4","Ship and Boat Building","0","0","0","0"
"15005","Kalawao, HI","2011","5","Tourism and Recreation","0","0","0","0"
"15005","Kalawao, HI","2011","6","Marine Transportation","0","0","0","0"
"15005","Kalawao, HI","2011","9","All Ocean Sectors","0","0","0","0"
"15007","Kauai, HI","2011","1","Marine Construction","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2011","2","Living Resources","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2011","3","Offshore Mineral Extraction","0","0","0","0"
"15007","Kauai, HI","2011","4","Ship and Boat Building","0","0","0","0"
"15007","Kauai, HI","2011","5","Tourism and Recreation","291","3804","74457000","139496000"
"15007","Kauai, HI","2011","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2011","9","All Ocean Sectors","307","3804","74457000","139496000"
"15009","Maui, HI","2011","1","Marine Construction","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2011","2","Living Resources","6","26","593000","1427000"
"15009","Maui, HI","2011","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2011","4","Ship and Boat Building","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2011","5","Tourism and Recreation","612","19483","656335000","1395272000"
"15009","Maui, HI","2011","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2011","9","All Ocean Sectors","633","19509","656928000","1396699000"
"15001","Hawaii, HI","2010","1","Marine Construction","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2010","2","Living Resources","17","71","3304000","8252000"
"15001","Hawaii, HI","2010","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2010","4","Ship and Boat Building","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2010","5","Tourism and Recreation","539","10725","302498000","629128000"
"15001","Hawaii, HI","2010","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2010","9","All Ocean Sectors","573","10796","305802000","637380000"
"15003","Honolulu, HI","2010","1","Marine Construction","19","493","42181000","87040000"
"15003","Honolulu, HI","2010","2","Living Resources","111","501","14146000","39593000"
"15003","Honolulu, HI","2010","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15003","Honolulu, HI","2010","4","Ship and Boat Building","21","4284","363651000","58186000"
"15003","Honolulu, HI","2010","5","Tourism and Recreation","2203","39615","724691000","1308808000"
"15003","Honolulu, HI","2010","6","Marine Transportation","67","1956","143263000","287551000"
"15003","Honolulu, HI","2010","9","All Ocean Sectors","2426","46849","1287932000","1781178000"
"15005","Kalawao, HI","2010","1","Marine Construction","0","0","0","0"
"15005","Kalawao, HI","2010","2","Living Resources","0","0","0","0"
"15005","Kalawao, HI","2010","3","Offshore Mineral Extraction","0","0","0","0"
"15005","Kalawao, HI","2010","4","Ship and Boat Building","0","0","0","0"
"15005","Kalawao, HI","2010","5","Tourism and Recreation","0","0","0","0"
"15005","Kalawao, HI","2010","6","Marine Transportation","0","0","0","0"
"15005","Kalawao, HI","2010","9","All Ocean Sectors","0","0","0","0"
"15007","Kauai, HI","2010","1","Marine Construction","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2010","2","Living Resources","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2010","3","Offshore Mineral Extraction","0","0","0","0"
"15007","Kauai, HI","2010","4","Ship and Boat Building","0","0","0","0"
"15007","Kauai, HI","2010","5","Tourism and Recreation","288","3461","62006000","115906000"
"15007","Kauai, HI","2010","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2010","9","All Ocean Sectors","305","3461","62006000","115906000"
"15009","Maui, HI","2010","1","Marine Construction","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2010","2","Living Resources","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2010","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2010","4","Ship and Boat Building","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2010","5","Tourism and Recreation","590","18453","602025000","1247881000"
"15009","Maui, HI","2010","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2010","9","All Ocean Sectors","611","18453","602025000","1247881000"
"15001","Hawaii, HI","2009","1","Marine Construction","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2009","2","Living Resources","18","85","3663000","7805000"
"15001","Hawaii, HI","2009","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2009","4","Ship and Boat Building","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2009","5","Tourism and Recreation","531","10844","296867000","609900000"
"15001","Hawaii, HI","2009","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2009","9","All Ocean Sectors","567","10929","300531000","617705000"
"15003","Honolulu, HI","2009","1","Marine Construction","17","386","35524000","72773000"
"15003","Honolulu, HI","2009","2","Living Resources","117","373","9456000","21629000"
"15003","Honolulu, HI","2009","3","Offshore Mineral Extraction","6","11","504000","819000"
"15003","Honolulu, HI","2009","4","Ship and Boat Building","20","4219","347798000","61597000"
"15003","Honolulu, HI","2009","5","Tourism and Recreation","2197","40360","721068000","1290994000"
"15003","Honolulu, HI","2009","6","Marine Transportation","75","2036","143602000","284104000"
"15003","Honolulu, HI","2009","9","All Ocean Sectors","2432","47385","1257951000","1731916000"
"15005","Kalawao, HI","2009","1","Marine Construction","0","0","0","0"
"15005","Kalawao, HI","2009","2","Living Resources","0","0","0","0"
"15005","Kalawao, HI","2009","3","Offshore Mineral Extraction","0","0","0","0"
"15005","Kalawao, HI","2009","4","Ship and Boat Building","0","0","0","0"
"15005","Kalawao, HI","2009","5","Tourism and Recreation","0","0","0","0"
"15005","Kalawao, HI","2009","6","Marine Transportation","0","0","0","0"
"15005","Kalawao, HI","2009","9","All Ocean Sectors","0","0","0","0"
"15007","Kauai, HI","2009","1","Marine Construction","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2009","2","Living Resources","4","23","535000","1236000"
"15007","Kauai, HI","2009","3","Offshore Mineral Extraction","0","0","0","0"
"15007","Kauai, HI","2009","4","Ship and Boat Building","0","0","0","0"
"15007","Kauai, HI","2009","5","Tourism and Recreation","283","3572","66236000","122564000"
"15007","Kauai, HI","2009","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2009","9","All Ocean Sectors","299","3595","66771000","123800000"
"15009","Maui, HI","2009","1","Marine Construction","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2009","2","Living Resources","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2009","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2009","4","Ship and Boat Building","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2009","5","Tourism and Recreation","605","18249","584142000","1195524000"
"15009","Maui, HI","2009","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2009","9","All Ocean Sectors","641","18249","584142000","1195524000"
"15001","Hawaii, HI","2008","1","Marine Construction","7","38","1817000","3474000"
"15001","Hawaii, HI","2008","2","Living Resources","17","89","3725000","7745000"
"15001","Hawaii, HI","2008","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2008","4","Ship and Boat Building","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2008","5","Tourism and Recreation","517","11894","328454000","697413000"
"15001","Hawaii, HI","2008","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2008","9","All Ocean Sectors","552","12021","333996000","708632000"
"15003","Honolulu, HI","2008","1","Marine Construction","17","420","35372000","67622000"
"15003","Honolulu, HI","2008","2","Living Resources","114","540","14821000","34500000"
"15003","Honolulu, HI","2008","3","Offshore Mineral Extraction","6","13","509000","853000"
"15003","Honolulu, HI","2008","4","Ship and Boat Building","21","4114","331413000","50949000"
"15003","Honolulu, HI","2008","5","Tourism and Recreation","2138","41731","744895000","1304790000"
"15003","Honolulu, HI","2008","6","Marine Transportation","84","2329","157391000","302822000"
"15003","Honolulu, HI","2008","9","All Ocean Sectors","2380","49147","1284401000","1761536000"
"15005","Kalawao, HI","2008","1","Marine Construction","0","0","0","0"
"15005","Kalawao, HI","2008","2","Living Resources","0","0","0","0"
"15005","Kalawao, HI","2008","3","Offshore Mineral Extraction","0","0","0","0"
"15005","Kalawao, HI","2008","4","Ship and Boat Building","0","0","0","0"
"15005","Kalawao, HI","2008","5","Tourism and Recreation","0","0","0","0"
"15005","Kalawao, HI","2008","6","Marine Transportation","0","0","0","0"
"15005","Kalawao, HI","2008","9","All Ocean Sectors","0","0","0","0"
"15007","Kauai, HI","2008","1","Marine Construction","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2008","2","Living Resources","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2008","3","Offshore Mineral Extraction","0","0","0","0"
"15007","Kauai, HI","2008","4","Ship and Boat Building","0","0","0","0"
"15007","Kauai, HI","2008","5","Tourism and Recreation","283","7935","224153000","479324000"
"15007","Kauai, HI","2008","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2008","9","All Ocean Sectors","298","7935","224153000","479324000"
"15009","Maui, HI","2008","1","Marine Construction","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2008","2","Living Resources","9","14","423000","977000"
"15009","Maui, HI","2008","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2008","4","Ship and Boat Building","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2008","5","Tourism and Recreation","600","20635","668973000","1431191000"
"15009","Maui, HI","2008","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2008","9","All Ocean Sectors","627","20649","669396000","1432167000"
"15001","Hawaii, HI","2007","1","Marine Construction","4","11","490000","989000"
"15001","Hawaii, HI","2007","2","Living Resources","15","85","3609000","7122000"
"15001","Hawaii, HI","2007","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2007","4","Ship and Boat Building","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2007","5","Tourism and Recreation","515","12349","336506000","733725000"
"15001","Hawaii, HI","2007","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2007","9","All Ocean Sectors","544","12445","340604000","741836000"
"15003","Honolulu, HI","2007","1","Marine Construction","16","368","29259000","59051000"
"15003","Honolulu, HI","2007","2","Living Resources","116","382","9945000","23059000"
"15003","Honolulu, HI","2007","3","Offshore Mineral Extraction","5","12","481000","782000"
"15003","Honolulu, HI","2007","4","Ship and Boat Building","18","3992","326474000","46827000"
"15003","Honolulu, HI","2007","5","Tourism and Recreation","2115","41684","725272000","1293562000"
"15003","Honolulu, HI","2007","6","Marine Transportation","84","2402","153083000","277653000"
"15003","Honolulu, HI","2007","9","All Ocean Sectors","2354","48840","1244513000","1700934000"
"15005","Kalawao, HI","2007","1","Marine Construction","0","0","0","0"
"15005","Kalawao, HI","2007","2","Living Resources","0","0","0","0"
"15005","Kalawao, HI","2007","3","Offshore Mineral Extraction","0","0","0","0"
"15005","Kalawao, HI","2007","4","Ship and Boat Building","0","0","0","0"
"15005","Kalawao, HI","2007","5","Tourism and Recreation","0","0","0","0"
"15005","Kalawao, HI","2007","6","Marine Transportation","0","0","0","0"
"15005","Kalawao, HI","2007","9","All Ocean Sectors","0","0","0","0"
"15007","Kauai, HI","2007","1","Marine Construction","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2007","2","Living Resources","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2007","3","Offshore Mineral Extraction","0","0","0","0"
"15007","Kauai, HI","2007","4","Ship and Boat Building","0","0","0","0"
"15007","Kauai, HI","2007","5","Tourism and Recreation","280","7850","221887000","491255000"
"15007","Kauai, HI","2007","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2007","9","All Ocean Sectors","292","7850","221887000","491255000"
"15009","Maui, HI","2007","1","Marine Construction","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2007","2","Living Resources","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2007","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2007","4","Ship and Boat Building","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2007","5","Tourism and Recreation","601","20356","661946000","1479961000"
"15009","Maui, HI","2007","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2007","9","All Ocean Sectors","623","20356","661946000","1479961000"
"15001","Hawaii, HI","2006","1","Marine Construction","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2006","2","Living Resources","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2006","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2006","4","Ship and Boat Building","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2006","5","Tourism and Recreation","495","12364","325051000","724107000"
"15001","Hawaii, HI","2006","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2006","9","All Ocean Sectors","520","12364","325051000","724107000"
"15003","Honolulu, HI","2006","1","Marine Construction","18","387","28439000","58898000"
"15003","Honolulu, HI","2006","2","Living Resources","117","439","11284000","26930000"
"15003","Honolulu, HI","2006","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15003","Honolulu, HI","2006","4","Ship and Boat Building","16","4177","330237000","30749000"
"15003","Honolulu, HI","2006","5","Tourism and Recreation","2065","41673","705406000","1306955000"
"15003","Honolulu, HI","2006","6","Marine Transportation","76","2211","139115000","283441000"
"15003","Honolulu, HI","2006","9","All Ocean Sectors","2297","48887","1214481000","1706973000"
"15005","Kalawao, HI","2006","1","Marine Construction","0","0","0","0"
"15005","Kalawao, HI","2006","2","Living Resources","0","0","0","0"
"15005","Kalawao, HI","2006","3","Offshore Mineral Extraction","0","0","0","0"
"15005","Kalawao, HI","2006","4","Ship and Boat Building","0","0","0","0"
"15005","Kalawao, HI","2006","5","Tourism and Recreation","0","0","0","0"
"15005","Kalawao, HI","2006","6","Marine Transportation","0","0","0","0"
"15005","Kalawao, HI","2006","9","All Ocean Sectors","0","0","0","0"
"15007","Kauai, HI","2006","1","Marine Construction","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2006","2","Living Resources","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2006","3","Offshore Mineral Extraction","0","0","0","0"
"15007","Kauai, HI","2006","4","Ship and Boat Building","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2006","5","Tourism and Recreation","279","3540","58971000","114812000"
"15007","Kauai, HI","2006","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2006","9","All Ocean Sectors","291","3540","58971000","114812000"
"15009","Maui, HI","2006","1","Marine Construction","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2006","2","Living Resources","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2006","3","Offshore Mineral Extraction","0","0","0","0"
"15009","Maui, HI","2006","4","Ship and Boat Building","0","0","0","0"
"15009","Maui, HI","2006","5","Tourism and Recreation","583","20411","649024000","1485516000"
"15009","Maui, HI","2006","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2006","9","All Ocean Sectors","602","20411","649024000","1485516000"
"15001","Hawaii, HI","2005","1","Marine Construction","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2005","2","Living Resources","16","88","3804000","7940000"
"15001","Hawaii, HI","2005","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2005","4","Ship and Boat Building","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2005","5","Tourism and Recreation","498","12568","322759000","719375000"
"15001","Hawaii, HI","2005","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15001","Hawaii, HI","2005","9","All Ocean Sectors","527","12656","326563000","727315000"
"15003","Honolulu, HI","2005","1","Marine Construction","18","408","29724000","63111000"
"15003","Honolulu, HI","2005","2","Living Resources","121","492","11686000","28518000"
"15003","Honolulu, HI","2005","3","Offshore Mineral Extraction","-9999","-9999","-9999","-9999"
"15003","Honolulu, HI","2005","4","Ship and Boat Building","17","4163","321442000","29907000"
"15003","Honolulu, HI","2005","5","Tourism and Recreation","2027","41214","668711000","1262543000"
"15003","Honolulu, HI","2005","6","Marine Transportation","80","2084","133974000","256747000"
"15003","Honolulu, HI","2005","9","All Ocean Sectors","2267","48361","1165536000","1640826000"
"15005","Kalawao, HI","2005","1","Marine Construction","0","0","0","0"
"15005","Kalawao, HI","2005","2","Living Resources","0","0","0","0"
"15005","Kalawao, HI","2005","3","Offshore Mineral Extraction","0","0","0","0"
"15005","Kalawao, HI","2005","4","Ship and Boat Building","0","0","0","0"
"15005","Kalawao, HI","2005","5","Tourism and Recreation","0","0","0","0"
"15005","Kalawao, HI","2005","6","Marine Transportation","0","0","0","0"
"15005","Kalawao, HI","2005","9","All Ocean Sectors","0","0","0","0"
"15007","Kauai, HI","2005","1","Marine Construction","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2005","2","Living Resources","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2005","3","Offshore Mineral Extraction","0","0","0","0"
"15007","Kauai, HI","2005","4","Ship and Boat Building","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2005","5","Tourism and Recreation","272","3830","62495000","122697000"
"15007","Kauai, HI","2005","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15007","Kauai, HI","2005","9","All Ocean Sectors","286","3830","62495000","122697000"
"15009","Maui, HI","2005","1","Marine Construction","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2005","2","Living Resources","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2005","3","Offshore Mineral Extraction","0","0","0","0"
"15009","Maui, HI","2005","4","Ship and Boat Building","0","0","0","0"
"15009","Maui, HI","2005","5","Tourism and Recreation","582","20149","605344000","1382071000"
"15009","Maui, HI","2005","6","Marine Transportation","-9999","-9999","-9999","-9999"
"15009","Maui, HI","2005","9","All Ocean Sectors","600","20149","605344000","1382071000"
