rgn_id,year,a_prot_3nm
1,2000,35598.25
1,2001,35598.25
1,2002,35599.5
1,2003,35844.5
1,2004,35844.5
1,2005,35844.5
1,2006,38379.75
1,2007,38625.25
1,2008,38625.75
1,2009,38641.75
1,2010,39189.25
1,2011,39246.75
1,2012,39846.0
1,2013,39846.0
1,2014,39846.0
1,2015,39846.0
2,2000,35598.25
2,2001,35598.25
2,2002,35599.5
2,2003,35844.5
2,2004,35844.5
2,2005,35844.5
2,2006,38379.75
2,2007,38625.25
2,2008,38625.75
2,2009,38641.75
2,2010,39189.25
2,2011,39246.75
2,2012,39846.0
2,2013,39846.0
2,2014,39846.0
2,2015,39846.0
3,2000,35598.25
3,2001,35598.25
3,2002,35599.5
3,2003,35844.5
3,2004,35844.5
3,2005,35844.5
3,2006,38379.75
3,2007,38625.25
3,2008,38625.75
3,2009,38641.75
3,2010,39189.25
3,2011,39246.75
3,2012,39846.0
3,2013,39846.0
3,2014,39846.0
3,2015,39846.0
4,2000,35598.25
4,2001,35598.25
4,2002,35599.5
4,2003,35844.5
4,2004,35844.5
4,2005,35844.5
4,2006,38379.75
4,2007,38625.25
4,2008,38625.75
4,2009,38641.75
4,2010,39189.25
4,2011,39246.75
4,2012,39846.0
4,2013,39846.0
4,2014,39846.0
4,2015,39846.0
