rgn_ID,Island_OHI,CRI,RezBio,TotBio,fish.rich
1,Hawaii,27.4375,6.216109655,7.335072563,31.54812385
4,Kauai,20.13888889,6.915275292,7.573706872,29.31673542
2,MauiNui,24.15340909,6.429199049,7.563113682,28.93157689
3,Oahu,11.45833333,3.16110399,4.271663586,24.64788067
