rgn_id,value,year
1,71.40373423,2015
2,62.71754478,2015
3,50.63107955,2015
4,74.11717509,2015
3, 40.0 ,2010
4, 67.1 ,2010
2, 65.2 ,2010
1, 64.0 ,2010
