time_UTC,longitude,latitude,location_id,location_name,number_concentration_of_enterococcus_in_sea_water_CFU/100-milliliters,number_concentration_of_clostridium_perfringens_in_sea_water_CFU/100-milliliters,sea_water_quality_alert,sea_water_temperature,sea_water_salinity_PSU,sea_water_turbidity_NTU,sea_water_ph_reported_on_total_scale,mass_concentration_of_oxygen_in_sea_water_mg/l,fractional_saturation_of_oxygen_in_sea_water
2016-04-25T19:19:00Z,-159.33472,22.04139,825,Lydgate Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-25T19:26:00Z,-156.69502,20.924744,666,Sheraton Kaanapali Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-25T19:41:00Z,-156.68916,20.910017,693,Hanakaoo,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-25T19:43:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-25T20:31:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,75,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-25T21:15:00Z,-155.01335,19.735847,1136,Richardson Ocean Center,53,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-25T21:21:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-25T21:30:00Z,-155.02806,19.733904,1114,Keaukaha Beach - 4 Miles,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-25T21:40:00Z,-155.03752,19.737783,1126,Onekahakaha Beach Swimming Area,2005,7,1,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T10:00:00Z,-158.06366,21.639736,172,Waimea Bay Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T15:43:00Z,-156.43584,20.903078,677,Kanaha Beach,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T15:59:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T16:16:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T16:44:00Z,-156.50307,20.7964,687,Maalaea Condos,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T17:17:00Z,-156.68916,20.910017,693,Hanakaoo,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T17:22:00Z,-157.83614,21.514212,208,Kualoa Beach,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T17:36:00Z,-156.65279,20.842241,694,Launiupoko,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T18:00:00Z,-157.8395,21.281519,155,"Kahanamoku Beach, Waikiki",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T18:15:00Z,-158.0412,21.673565,225,Sunset Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T18:15:00Z,-157.8279,21.276657,238,"Moana Beach, Waikiki",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T18:30:00Z,-157.82303,21.271482,161,"Kuhio Beach, Waikiki",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T18:32:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T18:38:00Z,-158.08203,21.62155,218,Chun's Reef,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T18:40:00Z,-157.82204,21.263554,228,Sans Souci,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T18:45:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T18:56:00Z,-158.10799,21.594357,247,Haleiwa Ali'I Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T19:03:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T19:05:00Z,-157.84622,21.283056,222,Ala Moana Lagoon,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T19:25:00Z,-157.84616,21.287458,154,"Ala Moana Park, D.H.",111,1,1,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T19:35:00Z,-157.84982,21.289448,153,"Ala Moana Park, Center",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T19:45:00Z,-155.96703,19.579323,1203,Kahaluu Beach Park,20,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T20:30:00Z,-155.99669,19.63956,1205,Kailua Pier Sta. A-1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T20:45:00Z,-155.99744,19.639536,1208,Kailua Pier Sta. D,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T21:20:00Z,-156.0525,19.719212,1237,OTEC,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T22:25:00Z,-155.88766,19.914223,1236,Anaehoomalu Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-26T23:10:00Z,-155.84569,19.968666,1222,Puako Middle of Lot,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T17:48:00Z,-157.69655,21.271523,201,Hanauma Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T18:08:00Z,-157.67279,21.285646,200,Sandy Beach Pt. No. 1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T18:09:00Z,-158.22247,21.478336,185,Makaha Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T18:26:00Z,-157.66052,21.312021,216,Makapuu,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T18:26:00Z,-158.18945,21.442669,224,Pokai Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T18:28:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T18:40:00Z,-157.69342,21.33246,197,Waimanalo Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T18:45:00Z,-158.17865,21.420614,186,Maili Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T19:03:00Z,-158.14297,21.37755,187,Nanakuli Beach Park,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T19:15:00Z,-157.72786,21.398495,193,Kailua Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T19:22:00Z,-158.12457,21.337967,252,Ihilani-Kohola Lagoon,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T19:23:00Z,-159.33472,22.04139,825,Lydgate Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T19:30:00Z,-157.71492,21.39196,194,Lanikai Beach Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T19:48:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T19:50:00Z,-158.04543,21.303417,236,White Plains Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T20:25:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-04-28T21:03:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,5,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T15:45:00Z,-156.43584,20.903078,677,Kanaha Beach,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T16:01:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T16:21:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T16:50:00Z,-156.50307,20.7964,687,Maalaea Condos,10,10,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T17:23:00Z,-156.68916,20.910017,693,Hanakaoo,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T17:42:00Z,-156.65279,20.842241,694,Launiupoko,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T18:27:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T18:35:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T18:49:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T19:08:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T19:25:00Z,-159.33472,22.04139,825,Lydgate Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T19:53:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T20:31:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,17,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T21:04:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,8,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T21:30:00Z,-155.01335,19.735847,1136,Richardson Ocean Center,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T21:50:00Z,-155.02806,19.733904,1114,Keaukaha Beach - 4 Miles,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T22:20:00Z,-155.03752,19.737783,1126,Onekahakaha Beach Swimming Area,20,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-02T22:35:00Z,-155.0464,19.731407,1129,Puhi Bay #2,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-03T10:00:00Z,-158.06366,21.639736,172,Waimea Bay Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-03T16:42:00Z,-157.8395,21.281519,155,"Kahanamoku Beach, Waikiki",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-03T17:02:00Z,-157.8279,21.276657,238,"Moana Beach, Waikiki",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-03T17:11:00Z,-157.82303,21.271482,161,"Kuhio Beach, Waikiki",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-03T17:24:00Z,-157.82204,21.263554,228,Sans Souci,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-03T17:30:00Z,-157.83614,21.514212,208,Kualoa Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-03T17:47:00Z,-157.84622,21.283056,222,Ala Moana Lagoon,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-03T17:57:00Z,-157.84616,21.287458,154,"Ala Moana Park, D.H.",31,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-03T18:07:00Z,-157.84982,21.289448,153,"Ala Moana Park, Center",10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-03T18:25:00Z,-158.0412,21.673565,225,Sunset Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-03T18:42:00Z,-158.08203,21.62155,218,Chun's Reef,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-03T19:01:00Z,-158.10799,21.594357,247,Haleiwa Ali'I Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T16:17:00Z,-156.63834,21.013058,707,Honolua Bay,10,6,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T16:29:00Z,-156.64256,21.01111,721,Mokuleia,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T16:55:00Z,-156.65895,21.004057,722,Oneloa,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T17:17:00Z,-156.66742,20.994223,723,Napili,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T17:28:00Z,-156.67308,20.981968,692,Kaopala Bay,87,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T17:35:00Z,-156.6814,20.967083,724,Pohaku,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T17:35:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,42,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T17:45:00Z,-156.68648,20.955278,725,Honokowai,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T18:15:00Z,-159.47606,21.881666,836,Lawai Beach Park,10,4,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T18:27:00Z,-159.46861,21.879028,837,Koloa Landing,99,7,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T18:41:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,6,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T18:56:00Z,-159.43689,21.874722,841,Keoniloa Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T19:42:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T19:50:00Z,-155.96703,19.579323,1203,Kahaluu Beach Park,10,30,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T20:20:00Z,-155.97212,19.594566,1215,Magic Sands,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T20:43:00Z,-159.3357,22.006,829,Nukolii Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T20:55:00Z,-155.99669,19.63956,1205,Kailua Pier Sta. A-1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T21:10:00Z,-155.99744,19.639536,1208,Kailua Pier Sta. D,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T22:15:00Z,-155.88766,19.914223,1236,Anaehoomalu Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-04T22:55:00Z,-155.84569,19.968666,1222,Puako Middle of Lot,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T15:48:00Z,-156.43584,20.903078,677,Kanaha Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T16:05:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T16:25:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T16:53:00Z,-156.50307,20.7964,687,Maalaea Condos,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T17:29:00Z,-156.68916,20.910017,693,Hanakaoo,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T17:35:00Z,-157.69655,21.271523,201,Hanauma Beach Park,87,18,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T17:42:00Z,-159.33472,22.04139,825,Lydgate Park,20,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T17:47:00Z,-156.65279,20.842241,694,Launiupoko,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T17:55:00Z,-157.67279,21.285646,200,Sandy Beach Pt. No. 1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T17:55:00Z,-159.33376,22.050112,818,Wailua Beach,324,3,1,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T18:04:00Z,-158.22247,21.478336,185,Makaha Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T18:06:00Z,-159.31676,22.068777,824,Waipouli Beach Park,10,1,1,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T18:10:00Z,-157.66052,21.312021,216,Makapuu,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T18:23:00Z,-158.18945,21.442669,224,Pokai Bay,42,12,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T18:30:00Z,-157.69342,21.33246,197,Waimanalo Beach,10,4,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T18:36:00Z,-158.17865,21.420614,186,Maili Beach Park,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T18:38:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T18:46:00Z,-159.44653,22.224112,801,Anini Beach Park Pavilion,10,3,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T18:49:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T18:55:00Z,-157.71492,21.39196,194,Lanikai Beach Shoreline,10,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T19:03:00Z,-158.14297,21.37755,187,Nanakuli Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T19:08:00Z,-156.44333,20.681406,691,Wailea Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T19:10:00Z,-157.72786,21.398495,193,Kailua Beach Park,10,6,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T19:13:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,20,5,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T19:22:00Z,-158.12457,21.337967,252,Ihilani-Kohola Lagoon,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T19:25:00Z,-159.49715,22.212694,804,Hanalei Bay Landing,124,50,1,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T19:35:00Z,-159.49594,22.2135,839,End of Weke Road,137,32,1,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T19:54:00Z,-158.04543,21.303417,236,White Plains Beach,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T20:45:00Z,-155.96158,19.5619,1213,Keauhou Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T21:30:00Z,-155.99481,19.639668,1204,Kailua Pier Sta. A,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T22:10:00Z,-156.04486,19.695583,1253,Pine Trees,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T22:55:00Z,-156.04434,19.784544,1241,Kona Coast Beach Park,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-05T23:25:00Z,-156.00667,19.810223,1252,Kua Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-09T10:00:00Z,-156.63834,21.013058,707,Honolua Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-09T11:05:00Z,-155.07474,19.72334,1138,Hilo Bay (Canoe Beach),20,7,0,26.18,28.20,9.52,8.30,6.34,93.20
2016-05-09T11:30:00Z,-155.09084,19.755278,1110,Honolii Cove (Ocean),87,1,0,24.63,21.37,2.02,8.42,7.21,99.50
2016-05-09T16:44:00Z,-156.64256,21.01111,721,Mokuleia,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-09T17:11:00Z,-156.65895,21.004057,722,Oneloa,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-09T17:37:00Z,-156.66742,20.994223,723,Napili,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-09T17:51:00Z,-156.67308,20.981968,692,Kaopala Bay,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-09T18:02:00Z,-156.6814,20.967083,724,Pohaku,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-09T18:11:00Z,-156.68648,20.955278,725,Honokowai,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-09T18:19:00Z,-159.4985,22.207306,805,Hanalei Bay Pavilion,10,2,0,24.26,33.27,3.12,8.01,6.16,90.10
2016-05-09T18:26:00Z,-156.69244,20.941269,733,Kahekili/Airport 2,31,2,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-09T18:28:00Z,-159.49715,22.212694,804,Hanalei Bay Landing,42,7,0,24.49,33.87,6.10,8.09,6.06,89.40
2016-05-09T18:38:00Z,-159.49594,22.2135,839,End of Weke Road,124,26,1,20.72,1.61,7.15,8.26,6.75,76.00
2016-05-09T18:58:00Z,-156.69395,20.929588,734,Black Rock,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-09T19:13:00Z,-156.69502,20.924744,666,Sheraton Kaanapali Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-09T19:28:00Z,-156.68916,20.910017,693,Hanakaoo,20,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-09T19:32:00Z,-159.33472,22.04139,825,Lydgate Park,10,3,0,24.93,34.49,3.36,8.02,5.91,88.20
2016-05-09T19:59:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,10,2,0,25.22,34.13,3.32,8.11,6.06,90.70
2016-05-09T20:25:00Z,-154.8325,19.468067,1143,Ahalanui (Pualaa) Beach Park,10,2,0,33.21,14.20,1.79,7.87,5.12,87.10
2016-05-09T20:45:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,5,0,26.48,35.24,2.02,8.32,7.28,112.30
2016-05-09T21:40:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,2,0,26.41,35.09,17.00,8.13,5.90,90.80
2016-05-09T21:50:00Z,-155.01335,19.735847,1136,Richardson Ocean Center,10,2,0,26.04,32.77,1.32,8.41,7.24,108.80
2016-05-09T22:15:00Z,-155.02806,19.733904,1114,Keaukaha Beach - 4 Miles,10,8,0,25.68,27.31,1.35,8.34,8.30,120.30
2016-05-09T22:40:00Z,-155.03752,19.737783,1126,Onekahakaha Beach Swimming Area,10,4,0,28.36,34.59,2.92,8.37,8.11,128.10
2016-05-10T17:35:00Z,-157.8395,21.281519,155,"Kahanamoku Beach, Waikiki",10,3,0,24.30,35.42,9.35,7.97,5.38,79.80
2016-05-10T17:51:00Z,-158.22247,21.478336,185,Makaha Beach,10,1,0,25.31,35.47,1.61,7.00,6.45,97.40
2016-05-10T17:55:00Z,-157.8279,21.276657,238,"Moana Beach, Waikiki",10,1,0,24.45,35.87,14.80,8.03,5.50,81.90
2016-05-10T18:05:00Z,-157.82303,21.271482,161,"Kuhio Beach, Waikiki",10,1,0,24.87,35.82,2.09,8.00,5.81,87.10
2016-05-10T18:08:00Z,-158.18945,21.442669,224,Pokai Bay,10,1,0,25.36,35.48,2.38,7.58,6.30,95.10
2016-05-10T18:15:00Z,-157.82204,21.263554,228,Sans Souci,10,1,0,25.34,35.85,2.89,7.99,5.32,80.40
2016-05-10T18:25:00Z,-158.17865,21.420614,186,Maili Beach Park,10,1,0,25.08,35.54,1.86,7.81,6.43,96.80
2016-05-10T18:50:00Z,-157.84622,21.283056,222,Ala Moana Lagoon,10,1,0,25.60,35.71,3.34,8.07,5.74,87.20
2016-05-10T18:51:00Z,-158.14297,21.37755,187,Nanakuli Beach Park,10,1,0,25.48,35.63,1.65,7.89,6.32,95.80
2016-05-10T19:10:00Z,-157.84616,21.287458,154,"Ala Moana Park, D.H.",10,1,0,25.96,35.43,3.11,8.12,5.08,77.50
2016-05-10T19:10:00Z,-158.12457,21.337967,252,Ihilani-Kohola Lagoon,10,2,0,25.68,34.82,4.37,7.95,6.41,96.90
2016-05-10T19:20:00Z,-157.84982,21.289448,153,"Ala Moana Park, Center",10,2,0,25.54,35.78,6.01,8.10,5.71,86.60
2016-05-10T19:38:00Z,-158.04543,21.303417,236,White Plains Beach,10,1,0,25.23,35.55,5.25,7.97,6.23,99.20
2016-05-11T15:42:00Z,-156.43584,20.903078,677,Kanaha Beach,10,1,1,23.82,33.25,14.10,8.01,5.91,85.90
2016-05-11T16:00:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,364,8,1,23.91,28.32,11.10,7.97,6.56,92.30
2016-05-11T16:17:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,1,0,24.27,34.67,4.18,8.08,5.99,88.90
2016-05-11T16:46:00Z,-156.50307,20.7964,687,Maalaea Condos,10,2,0,24.14,34.67,1.63,8.12,6.07,89.40
2016-05-11T17:21:00Z,-156.68916,20.910017,693,Hanakaoo,31,1,0,24.89,35.00,2.05,8.17,5.92,88.40
2016-05-11T17:40:00Z,-156.65279,20.842241,694,Launiupoko,10,1,0,26.03,35.44,2.53,8.13,5.78,88.40
2016-05-11T17:40:00Z,-159.35062,21.960417,809,Kalapaki Beach Park,31,1,0,24.13,32.82,2.10,7.96,5.98,87.30
2016-05-11T18:21:00Z,-156.45778,20.747232,676,Kihei (South),10,1,0,24.58,32.99,34.60,8.10,5.80,85.20
2016-05-11T18:33:00Z,-159.47606,21.881666,836,Lawai Beach Park,10,1,0,24.24,35.34,1.91,8.07,6.09,89.80
2016-05-11T18:35:00Z,-156.44917,20.72474,681,Kamaole Beach #1,10,1,0,25.18,35.02,0.81,8.21,6.04,90.60
2016-05-11T18:46:00Z,-156.44667,20.713614,683,Kamaole Beach #3,10,1,0,24.99,34.93,0.58,8.17,6.00,89.90
2016-05-11T18:46:00Z,-159.46861,21.879028,837,Koloa Landing,20,1,0,24.83,33.89,0.86,8.15,6.27,93.30
2016-05-11T19:00:00Z,-159.45406,21.87325,819,Poipu Beach Pavilion,10,14,0,24.54,35.21,2.54,8.10,6.47,96.00
2016-05-11T19:02:00Z,-156.44333,20.681406,691,Wailea Beach,31,1,0,25.32,35.25,0.61,8.18,6.12,92.50
2016-05-11T19:17:00Z,-159.43689,21.874722,841,Keoniloa Bay,10,1,0,25.05,35.16,1.98,8.17,6.06,91.00
2016-05-11T20:12:00Z,-159.60847,21.900307,808,Hanapepe Salt Pond,10,1,0,26.85,35.18,4.48,8.11,5.80,89.80
2016-05-11T21:11:00Z,-159.3357,22.006,829,Nukolii Beach Park,10,1,0,26.20,35.07,1.06,8.35,6.97,106.40
2016-05-12T10:00:00Z,-158.06366,21.639736,172,Waimea Bay Shoreline,10,1,0,NaN,NaN,NaN,NaN,NaN,NaN
2016-05-12T15:42:00Z,-156.43584,20.903078,677,Kanaha Beach,10,2,0,23.98,34.22,12.80,8.03,5.90,86.40
2016-05-12T15:58:00Z,-156.4714,20.891136,654,Hukilau Hotel Shoreline,20,3,0,23.88,28.89,10.10,8.06,6.34,89.70
2016-05-12T16:14:00Z,-156.40334,20.91308,700,Spreckelsville Beach,10,1,0,24.32,33.86,2.55,8.06,6.18,91.00
2016-05-12T16:42:00Z,-156.50307,20.7964,687,Maalaea Condos,10,1,0,24.45,34.09,3.21,8.12,6.00,88.30
2016-05-12T17:19:00Z,-156.68916,20.910017,693,Hanakaoo,10,1,0,25.06,34.79,2.45,8.17,5.88,87.80
2016-05-12T17:37:00Z,-159.33472,22.04139,825,Lydgate Park,10,1,0,23.78,33.84,2.28,7.98,5.86,85.40
2016-05-12T17:38:00Z,-157.83614,21.514212,208,Kualoa Beach,10,1,0,22.57,34.65,17.20,6.89,6.48,92.60
2016-05-12T17:38:00Z,-156.65279,20.842241,694,Launiupoko,10,1,0,25.61,35.41,1.96,8.15,5.85,88.60
